date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-09-04,7.375420261726523,556523782.330001,408700693.038556,0.8163337293351557,395611847.8382254,-0.3438356295039413,7.006225309537127,7941054465.739143,19.43
2023-09-05,7.371058222764431,556701286.8414061,408830250.07295626,0.8159009930162897,395704399.7678352,-0.3423745639748898,7.003447030339011,8282900866.478094,20.26
2023-09-06,7.369283118353042,556700254.1643648,408949221.21368,0.8174246031181662,395704394.7683282,-0.3404947176334549,7.003696380974139,8023583720.212402,19.62
2023-09-07,7.3527269269173985,556877642.980922,409604253.7344801,0.8190125660074663,396445994.84737945,-0.3416607103528091,6.985944837515783,8138836521.70412,19.87
2023-09-08,7.355951614488247,556876532.3508586,409603146.744706,0.8196316974782866,396445990.74504393,-0.3416696922581508,6.989148864986223,8024125644.72879,19.59
2023-09-09,7.333812153728269,557053860.4335921,410611803.2819821,0.8198345322051784,396445607.5597204,-0.3245399686070405,6.985471033459821,7990505691.8673725,19.46
2023-09-10,7.33631003836761,557052829.8328868,410610776.5400004,0.819515305411638,396538455.5880549,-0.3257831987888204,6.986626374062737,7501858887.385807,18.27
2023-09-11,7.328898516219436,557230072.2511872,410906977.2253327,0.8197245890341975,396535959.3784243,-0.3200091426799889,6.985436228229808,7273053496.888388,17.7
2023-09-12,7.324197390279545,557228851.2002256,410905760.621411,0.8154017904506411,394921884.4567008,-0.2923632524670427,7.0104208761051625,7371649345.548115,17.94
2023-09-13,7.310951699974069,557406160.144455,411036134.69131136,0.8196997679814922,394922367.8494547,-0.289846841539676,6.999914295845519,7550733794.27939,18.37
2023-09-14,7.312169029184794,557405142.9853041,411021126.24138767,0.8211558964073012,396613930.3907598,-0.3184467423689163,6.970436922745924,7743638018.387744,18.84
2023-09-15,7.310841595884621,557404118.8942578,411018414.0876992,0.8204612048966435,396613929.8542833,-0.3183242801620412,6.969245131838707,7883333182.20207,19.18
2023-09-16,7.305761557671555,557581118.9139856,411258681.731178,0.8184001674133914,394955079.218413,-0.2855773242352866,6.999320635064861,7863265994.700124,19.12
2023-09-17,7.319985570311855,557580094.5386618,411266383.6146596,0.817687958092811,394955077.94684863,-0.2859808271927,7.013070987834783,7715357356.611015,18.76
