date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-03-28,,,101696337208.41856,69171123256.55856,,27937827234.0,3.4164818861007973,5.297887641577701,7139384821.0,0.070239
2022-03-29,,,101693882920.56564,69168668968.70564,,27953257676.0,3.413566081553654,5.294964195927315,7002850902.0,0.068808
2022-03-30,,,101691582517.82498,69166368565.965,,28036131668.0,3.398151930287896,5.27931216918901,7312074207.0,0.071864
2022-03-31,,,101688945162.39397,69163731210.53397,,28050398617.0,3.395465262640962,5.276625409618873,7602388821.0,0.074713
2022-04-01,,,101686676141.63647,69161462189.77649,,28137765140.0,3.379332575041394,5.260241175910791,7586464869.0,0.074622
2022-04-02,,,101684852519.55511,69159638567.69513,,28134371167.0,3.3799237977391483,5.260876887974984,7512774260.0,0.073931
2022-04-03,,,101683250787.8362,69158036835.97623,,29694881427.0,3.108362619648708,4.984404322726656,7424085887.0,0.073144
2022-04-04,,,101680537488.71866,69155323536.85867,,29675594950.0,3.1114959315586166,4.9876447076372825,7184000792.0,0.070612
2022-04-05,,,101678273953.09282,69153060001.23283,,30019127827.0,3.055392901134213,4.930562607089411,7119641889.0,0.069991
2022-04-06,,,101675958084.91502,69150744133.05504,,30013098372.0,3.0563315731589213,4.93156106998644,6533444088.0,0.064285
2022-04-07,,,101672450722.86882,69147236771.00883,,30017501833.0,3.055557516060059,4.9308376167247,6523850649.0,0.064137
2022-04-08,,,101669617585.54332,69144403633.68335,,30013135258.0,3.056210819584249,4.931555065381021,6427311215.0,0.063239
2022-04-09,,,101667516194.9434,69142302243.0834,,29991532246.0,3.059664609602142,4.935110468278951,6450488585.0,0.063582
2022-04-10,,,101665894813.51875,69140680861.65877,,29968723738.0,3.0633241675581013,4.938866532593862,6454127706.0,0.063496
2022-04-11,,,101663362712.209,69138148760.34901,,29987880683.0,3.0601808856756563,4.935712761579482,5910406588.0,0.058073
2022-04-12,,,101660581737.7918,69135367785.93181,,29977265315.0,3.0618425334427046,4.937455955610564,6073328274.0,0.059694
2022-04-13,,,101658310780.6193,69133096828.75931,,29967659360.0,3.063355729669892,4.9390385905332765,6241881019.0,0.061452
2022-04-14,,,101656693221.74068,69131479269.8807,,29928497033.0,3.069673213600521,4.945500896017516,6117070181.0,0.060208
2022-04-15,,,101653652997.85744,69128439045.99747,,30003307004.0,3.0575116054500477,4.9331740463781175,6304499444.0,0.062036
2022-04-16,,,101651052738.48463,69125838786.62466,,30004857871.0,3.057214053797508,4.932919059016299,6319010435.0,0.062161
2022-04-17,,,101648999066.50468,69123785114.6447,,29984548210.0,3.060462852243062,4.936264884721251,6243616761.0,0.061522
2022-04-18,,,101646612771.79083,69121398819.93086,,30339636052.0,3.003679410849025,4.87849194149198,6244872811.0,0.06136
2022-04-19,,,101643995668.45148,69118781716.5915,,30350860063.0,3.001855630146788,4.876683236736984,6434850418.0,0.06322
2022-04-20,,,101640330043.99931,69115116092.13934,,30358755684.0,3.000543600144101,4.875414939488105,6358808712.0,0.062586
2022-04-21,,,101637280178.63857,69112066226.77858,,28487373707.0,3.315042323441708,5.19569476954196,7326395431.0,0.072343
2022-04-22,,,101634427209.4328,69109213257.57281,,28502181467.0,3.312339131451192,5.192995161332891,6858026379.0,0.067669
2022-04-23,,,101632735088.83672,69107521136.97675,,30411669406.0,2.9920739280094866,4.8669311943456535,6962681499.0,0.068546
2022-04-24,,,101631129247.35751,69105915295.49754,,30459443296.0,2.984547627321321,4.859297507505251,6722875191.0,0.066222
2022-04-25,,,101627955824.6142,69102741872.75423,,30720191648.0,2.943981525129513,4.818051450099304,6577591941.0,0.064707
2022-04-26,,,101624897468.24016,69099683516.38019,,30716597621.0,2.9444798975143627,4.818615294808463,6374787884.0,0.062737
2022-04-27,,,101621994181.06084,69096780229.20087,,30653367463.0,2.954189142899466,4.828554848063643,6411906409.0,0.063132
2022-04-28,,,101618989532.462,69093775580.60202,,30638402460.0,2.956450988334103,4.830913294315738,6454556890.0,0.063471
2022-04-29,,,101615714763.73544,69090500811.87546,,30628000593.0,2.957999562492364,4.832550471564671,6426959654.0,0.063217
2022-04-30,,,101612970757.09984,69087756805.23987,,30628118635.0,2.957931975957795,4.832532275746526,6504416377.0,0.064052
2022-05-01,,,101610558031.36607,69085344079.5061,,30728502488.0,2.942382256161391,4.816743940718796,7123842543.0,0.070289
2022-05-02,,,101607994639.9946,69082780688.13463,,30699113280.0,2.9468701409165243,4.821360829220692,6858936478.0,0.067517
