date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-07-06,3.813366220974197,34647588070.21729,34026724335.94749,24736154073.815067,1.1076128640289395,4.963216419819172,15634173639.0,0.464568
2022-07-07,3.813267510294796,34647588070.21729,34026695694.0589,24751745732.766205,1.104572036796636,4.959959833698411,16103560171.0,0.476358
2022-07-08,3.813270401357456,34647588070.21729,34026669896.41849,24751745732.766205,1.104569221165108,4.959959833695764,15913772480.0,0.470659
2022-07-09,3.813273109228158,34647588070.21729,34026645733.49647,24751745732.766205,1.1045665839484409,4.959959833695831,16311315863.0,0.482746
2022-07-10,3.8118345033274457,34666100956.87513,34039487564.19267,24751745732.766205,1.105967673012831,4.959959833695831,15777263439.0,0.46333
2022-07-11,3.811837149572306,34666100956.87513,34039463933.35648,24751745732.766205,1.105965095739747,4.959959833692762,14925682056.0,0.441147
2022-07-12,3.811839820702251,34666100956.87513,34039440080.35224,24751745732.766205,1.1059624942332924,4.959959833692762,14358385477.0,0.424192
2022-07-13,3.806534885338772,34666100956.87513,34039418921.09211,24736745475.44455,1.1074256756826717,4.956115105695518,14420378248.0,0.425739
2022-07-14,3.806543078158205,34666100956.87513,34039393101.250458,24736448138.892616,1.1074817392345615,4.9561815868794445,14792910139.0,0.437714
2022-07-15,3.804597053130684,34685358797.29952,34052698444.525963,24738290383.488934,1.108446115350703,4.955215076721546,14842806284.0,0.43917
2022-07-16,3.8046001791070942,34685358797.29952,34052670465.7826,24738290383.488934,1.1084430705663897,4.955215076721546,14842806284.0,0.43917
2022-07-17,3.804603308049392,34685358797.29952,34052642460.565987,24738290383.488934,1.1084400228971392,4.95521507672542,15174642391.0,0.448641
2022-07-18,3.804606457930444,34685358797.29952,34052614267.95849,24738290383.488934,1.1084369548293391,4.955215076725293,16197778914.0,0.478937
2022-07-19,3.80460947727934,34685358797.29952,34052587243.71208,24738290383.488934,1.1084340139043023,4.955215076726031,17668867936.0,0.522094
2022-07-20,3.80312727141784,34704571713.01693,34065858675.53129,24738290383.488934,1.1098777422098527,4.955215076721079,16893726464.0,0.499474
2022-07-21,3.8031304862276953,34704571713.01693,34065829879.481663,24738290383.488934,1.1098777422098527,4.955215076725822,16888030632.0,0.496923
2022-07-22,3.803132205710326,34704571713.01693,34065804568.844177,24738290383.488934,1.1098777422098527,4.1367969045455295,16376639490.0,0.484897
2022-07-23,3.803132205710326,34704571713.01693,34065775902.418297,24738290383.488934,1.1098777422098527,4.13679690454524,16283811147.0,0.48159
2022-07-24,3.803132205710326,34704571713.01693,34065761435.87268,24738290383.488934,1.1098777422098527,4.136796904540349,17652995279.0,0.522294
2022-07-25,3.803132205710326,34723669120.61538,34078969860.18681,24738290383.488934,1.1098777422098527,4.136796904541082,16683770608.0,0.492836
2022-07-26,3.803132205710326,34723669120.61538,34078933452.16583,24738290383.488934,1.1098777422098527,4.136796904540349,15524932657.0,0.460889
2022-07-27,3.803132205710326,34723669120.61538,34078908920.04986,24738290383.488934,1.1098777422098527,4.136796904540349,17109523809.0,0.506638
2022-07-28,3.803132205710326,34723669120.61538,34078885378.414696,24738290383.488934,1.1098777422098527,4.136796904540349,17488722557.0,0.516322
2022-07-29,3.803132205710326,34742410873.495346,34078859173.1542,24738290383.488934,1.1098777422098527,4.136796904540349,17689925241.0,0.523466
2022-07-30,3.803132205710326,34742410873.495346,34091806440.744465,24738290383.488934,1.1098777422098527,4.136796904540349,17923703367.0,0.525366
2022-07-31,3.803132205710326,34742410873.495346,34091775893.58963,24738290383.488934,1.1098777422098527,4.136796904540349,17875549714.0,0.527791
2022-08-01,3.803132205710326,34742410873.495346,34091745744.74325,24738290383.488934,1.1098777422098527,4.136796904540349,17225253508.0,0.508937
2022-08-02,3.803132205710326,34742410873.495346,34091718533.20862,24738290383.488934,1.1098777422098527,4.136796904540349,16979094237.0,0.502449
