date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-06-21,17.43104180076259,,350113179.070287,350113179.070287,,245500324.779278,2.803996406551512,20.723803993031986,3172025402.3768,9.06
2023-06-22,17.412631382399184,,350279882.474206,350279882.474206,,243887693.84629,2.9265521788391258,20.84877330435316,3159524539.917338,9.02
2023-06-23,17.396589847016873,,350448454.233856,350448454.233856,,245662307.817622,2.803577160352755,20.68789382700085,3245152686.205507,9.26
2023-06-24,17.38547617258064,,350619110.92457,350619110.92457,,245876771.329679,2.794811180553425,20.66617858499781,3292313451.5817127,9.39
2023-06-25,17.376989976946504,,350788042.552083,350788042.552083,,246098111.347033,2.787464606003387,20.648832028146018,3325470643.393748,9.48
2023-06-26,17.368711230897745,,350958401.178726,350958401.178726,,246106270.371475,2.7945497008826425,20.648638199530595,3228817290.84428,9.2
2023-06-27,17.35829950945237,,351129942.164578,351129942.164578,,246417420.582041,2.7780821014119272,20.61860942264588,3307644055.190325,9.42
2023-06-28,17.344231893691603,,351294974.158654,351294974.158654,,246808508.929322,2.757262918759396,20.5797208869994,3203810164.326924,9.12
2023-06-29,17.328752607636993,,351463810.888738,351463810.888738,,246303526.997851,2.799130846950093,20.61293791421913,3166688936.107529,9.01
2023-06-30,17.318220458554983,,351633627.8123,351633627.8123,,246773808.79355,2.7716134226812628,20.56982800403509,3270192738.6543903,9.3
2023-07-01,17.312328203553985,,351802819.781781,351802819.781781,,246957276.940107,2.7659357961409947,20.55711188262248,3363234957.1138268,9.56
2023-07-02,17.308627608703215,,351972057.865875,351972057.865875,,247049291.754471,2.76732094298473,20.554933828446817,3364852873.1977654,9.56
2023-07-03,17.30432327241073,,352141280.843446,352141280.843446,,247203308.011043,2.7644386527974074,20.54712932635568,3503805744.392288,9.95
2023-07-04,17.30121921675152,,352313072.267194,352313072.267194,,247387191.443806,2.759159089976415,20.537746469423684,3424483062.4371257,9.72
2023-07-05,17.298814131558053,,352478704.061893,352478704.061893,,247277495.959679,2.773641180494457,20.5522623445426,3313299818.181794,9.4
2023-07-06,17.29745373017615,,352563577.366108,352563577.366108,,247464218.79781,2.694622369796429,20.45817715759108,3261213090.636499,9.25
2023-07-07,17.292663047838154,,352816552.235778,352816552.235778,,247890631.244605,2.7440096401165626,20.511185029020247,3249440446.0915155,9.21
2023-07-08,17.286246864778168,,352986700.513233,352986700.513233,,248183745.146997,2.729683180363152,20.487789818325226,3251007511.7268763,9.21
2023-07-09,17.27794693117328,,353154357.30107,353154357.30107,,248166732.017941,2.7379144882815787,20.488916831761063,3333777132.9221005,9.44
2023-07-10,17.272452244893046,,353323415.914648,353323415.914648,,248401424.744013,2.728643213991555,20.4723990549548,3271774831.3696404,9.26
2023-07-11,17.26608790242731,,353492816.341247,353492816.341247,,247451212.029692,2.8008482940146795,20.550533124900184,3252133910.3394723,9.2
2023-07-12,17.260112717609776,,353662178.918142,353662178.918142,,247555528.444442,2.7973967792680687,20.54034333413832,3207715962.787548,9.07
2023-07-13,17.254072484697307,,353830938.323073,353830938.323073,,247725362.691158,2.791947392312877,20.527744503814475,3495849670.631962,9.88
2023-07-14,17.25200786740966,,353999132.220028,353999132.220028,,247677922.655994,2.803562931800508,20.539241696772173,3451491539.1452727,9.75
2023-07-15,17.252340748179233,,354170314.026543,354170314.026543,,247748471.132246,2.8068738255727643,20.54346601051127,3435452046.057467,9.7
2023-07-16,17.252682009134567,,354338482.989482,354338482.989482,,247843444.324304,2.8088702819599742,20.54615774889016,3327238355.271236,9.39
2023-07-17,17.243442112551442,,354502566.782466,354502566.782466,,247866545.877077,2.8139055889332187,20.54256188281421,3346504230.426479,9.44
2023-07-18,17.23444814940875,,354672818.079525,354672818.079525,,248273156.611134,2.792524252715878,20.508248546518622,3284270295.4164014,9.26
2023-07-19,17.232665075506514,,354842578.866294,354842578.866294,,247695103.470643,2.845104141589383,20.56805648486535,3257454873.992579,9.18
2023-07-20,17.230914152292414,,355011394.856348,355011394.856348,,248004517.783057,2.833035175826404,20.55210718716972,3319356541.9068537,9.35
2023-07-21,17.229247462194234,,355180801.085498,355180801.085498,,248084578.20057,2.834930144643577,20.552614736838773,3349354954.2362456,9.43
