date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-04-15,6.350688409063412,401718797.5984482,268282997.59844825,,270482543.17323655,2.5074373118312066,9.017365251621596,20674651827.0,77.08
2022-04-16,6.207393372996094,401702972.9567599,268267172.9567599,,264371675.72062373,2.6443380959595864,9.015875936683882,20961956587.0,78.18
2022-04-17,6.212539335291964,401699697.452914,268263897.452914,,264596404.47017947,2.622533259613502,8.997998505240057,20694523937.0,77.41
2022-04-18,6.187062016580337,401705520.7120901,268269720.71209016,,263540259.41128176,2.6451088219491936,8.995825361749569,20834392710.0,77.69
2022-04-19,6.268777805258571,401913517.28340685,268477717.28340685,,267490535.73378107,2.556496681656117,8.98553558348651,21347247354.0,79.51
2022-04-20,6.353090598241411,401909739.4943267,268473939.4943267,,271101708.1781176,2.515154833200528,9.028035496681204,21093169561.0,78.58
2022-04-21,6.2480734107817,401927780.0441294,268491980.0441294,,266678740.71855173,2.615357118990169,9.026839962520492,20216095870.0,75.31
2022-04-22,6.261026780510893,402055290.7782228,268619490.7782228,,267525906.1730268,2.59677321980174,9.020384667033568,19860263884.0,74.17
2022-04-23,6.297135217660493,402054182.5367696,268618382.5367696,,269081015.3458433,2.559918453453869,9.018255197590197,19810224097.0,73.73
2022-04-24,6.296469429110097,402047170.8239957,268611370.82399565,,269052523.8005288,2.560622170193549,9.0183203914449,19382295381.0,72.43
2022-04-25,6.347261280405682,402049183.9941032,268613383.9941032,,271245337.80422896,2.5112941063085925,9.0179537851611,19375504871.0,72.08
2022-04-26,6.350379454223974,402041058.6764072,268605258.6764072,,271379326.0942252,2.509493378102956,9.01923518421507,18693393432.0,69.56
2022-04-27,6.3700069822264656,402045857.6855425,268610057.6855425,,272246726.07153296,2.490917667383408,9.01959627894372,18750879183.0,69.82
2022-04-28,6.364620587686612,402044305.3806522,268608505.3806522,,272027654.6570618,2.4898772038563832,9.012969028667756,18070127855.0,67.27
2022-04-29,6.367886055925887,402050150.9162777,268614350.91627765,,272190378.2286461,2.486072130310779,9.012268426762992,16985531566.0,63.14
2022-04-30,6.300060012795205,402048906.016211,268613106.016211,,269298324.0356049,2.5502340114029964,9.010960297383289,15470102486.0,57.6
2022-05-01,6.23572714505243,402062815.9200604,268627015.9200604,,266590722.1453408,2.6118786095404856,9.010475378043846,15794155756.0,58.94
2022-05-02,6.224598073029706,402059948.9590663,268624148.9590663,,266123831.63515973,2.62226719850005,9.010090865037268,16355098079.0,60.97
2022-05-03,6.2065990296675695,402058568.5403534,268622768.5403534,,265370371.58205247,2.63889368053456,9.00927825977213,15953065616.0,59.43
2022-05-04,6.247281073021243,402229772.4933034,268793972.4933034,,267505248.05642536,2.590688704199806,8.999817382299417,17945845151.0,66.71
2022-05-05,6.228715747120983,402220053.0963405,268784253.09634054,,266715089.1768734,2.607419480297501,8.998543975181274,15945184982.0,59.36
2022-05-06,6.22236918213322,402372903.929547,268937103.929547,,266797016.9506352,2.605758864379726,8.990267983050797,15292006367.0,56.79
2022-05-07,6.163519264499707,402390554.9082464,268954754.90824634,,264325082.15277025,2.6628098137465805,8.990451874093562,14886078852.0,55.28
