date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-04-15,,168137035.9,34317128315.51785,,101653652997.85744,,519584258.8479672,401718797.5984482,1075606577.6151383,,1184155832.0238576,292907878.63544
2022-04-16,,168137035.9,34337045248.69598,,101651052738.48463,,519782440.3154776,401702972.9567599,1075695995.1209664,,1184456969.7457955,292993957.269237
2022-04-17,,168137035.9,34337045248.69598,,101648999066.50468,,519781881.6635005,401699697.452914,1075883153.709332,,1184780687.2937102,293080374.615826
2022-04-18,,168137035.9,34337045248.69598,,101646612771.79083,,519781399.3756133,401705520.7120901,1075978019.7396278,,1185115577.1609654,293166993.076485
2022-04-19,,168137035.9,34337045248.69598,,101643995668.45148,,519979514.7308382,401913517.28340685,1076160326.3756096,,1185438253.0461905,293252584.888232
2022-04-20,,168137035.9,34337045248.69598,,101640330043.99931,,519978926.7140513,401909739.4943267,1076340950.8834877,,1185760475.345802,293338779.823401
2022-04-21,,168137035.9,34356649223.79781,,101637280178.63857,,519978302.5691545,401927780.0441294,1076430175.372944,,1186079917.4499364,293426296.375716
2022-04-22,,168137035.9,34356649223.79781,,101634427209.4328,,520176282.0317407,402055290.7782228,1076613360.8388789,,1186423590.9917667,293514915.639006
2022-04-23,,168137035.9,34356649223.79781,,101632735088.83672,,520175655.231482,402054182.5367696,1076703846.5810397,,1186727552.3901234,293603805.66083
2022-04-24,,168137035.9,34356649223.79781,,101631129247.35751,,520175072.8632596,402047170.8239957,1076887235.2211633,,1187059704.3463795,293692912.595543
2022-04-25,,168137035.9,34356649223.79781,,101627955824.6142,,520174546.8171749,402049183.9941032,1077072173.383213,,1187093762.3100674,293782112.879379
2022-04-26,,168137035.9,34376104493.87645,,101624897468.24016,,520372583.5032524,402041058.6764072,1077162202.3511772,,1187421191.1040523,293871555.18619
2022-04-27,,168137035.9,34376104493.87645,,101621994181.06084,,520372054.01072425,402045857.6855425,1077349230.3159213,,1187739123.659304,293916436.711053
2022-04-28,,168137035.9,34376104493.87645,,101618989532.462,,520371505.72306967,402044305.3806522,1077442893.558422,,1188068504.878436,294047283.134008
2022-04-29,,168137035.9,34376104493.87645,,101615714763.73544,,520569478.242501,402050150.9162777,1077631001.0717895,,1188399114.056576,294137418.071375
2022-04-30,,168137035.9,34376104493.87645,,101612970757.09984,,520569136.1012797,402048906.016211,1077722844.506014,,1188714222.1666262,294228602.208259
2022-05-01,,168137035.9,34395513302.21768,,101610558031.36607,,520568930.2981742,402062815.9200604,1077911579.1958027,,1189043981.7281482,294320077.240041
2022-05-02,,168137035.9,34395513302.21768,,101607994639.9946,,520766467.6254516,402059948.9590663,1078006703.3309858,,1189374814.204701,294411575.17475
2022-05-03,,168137035.9,34395513302.21768,,101605896407.89449,,520765853.3345082,402058568.5403534,1078198948.5884705,,1189694424.7562096,294502099.98304
2022-05-04,,168137035.9,34395513302.21768,,101603073987.26,,520765219.4749479,402229772.4933034,1078381539.7521937,,1189926831.359831,294592674.785639
2022-05-05,,168137035.9,34395513302.21768,,101599268731.8272,,520962802.48925817,402220053.0963405,1078473452.13686,,1190123505.0080462,294683438.169514
2022-05-06,,168137035.9,34415073679.54795,,101596029785.907,,520962228.8527011,402372903.929547,1078655852.3550408,,1190334360.319906,294774545.963625
2022-05-07,,168137035.9,34415073679.54795,,98905216171.4526,,520961598.8328927,402390554.9082464,1078747255.709261,,1190531394.6590166,294866516.625596
2022-05-08,,168137035.9,34415073679.54795,,98553048938.31352,,521159104.2770711,402387587.4591661,1078928442.3578382,,1190729331.2245998,294958017.819519
