date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-03-07,299143511733.0,64333839640.0,25719316714.0,,5965005573.0,,26263153621.0,19152239283.0,6275393381.0,,17802867492.0,8303094531.0
2022-03-08,307564720550.0,63953636958.0,25474458102.0,,6135840471.0,,26046359648.0,19372986692.0,6224637838.0,,18408474925.0,8031718557.0
2022-03-09,325193868564.0,65957239021.0,27078876285.0,,6175431826.0,,27877307225.0,20483057742.0,7393197235.0,,19332324005.0,8768657370.0
2022-03-10,312217983884.0,62236691562.0,25878926109.0,,6077151104.0,,26399289438.0,19593241958.0,7193981122.0,,18526269679.0,8140413845.0
2022-03-11,308577812712.0,62702123781.0,25504002498.0,,6148132583.0,,26251940399.0,19070965197.0,6693976854.0,,19496283883.0,8034110993.0
2022-03-12,310496555500.0,63086709793.0,25506322197.0,,6074449099.0,,26186205663.0,19019687285.0,6685951602.0,,19932642195.0,7973510239.0
2022-03-13,307790451921.0,62404951694.0,25770592253.0,,6089018090.0,,25606901835.0,18607364641.0,6526433486.0,,19583941666.0,7783596129.0
2022-03-14,308439097923.0,61571804440.0,25458540704.0,,6100558919.0,,26088217739.0,17944939763.0,6444990550.0,,19136778548.0,7741303426.0
2022-03-15,315597437866.0,62642146362.0,25796303066.0,,6155427035.0,,27104720894.0,18859562700.0,6682726614.0,,19552927317.0,7932291780.0
2022-03-16,333204590005.0,64769916794.0,26331888060.0,,6207998440.0,,27984951681.0,19563622731.0,7010504943.0,,20882474608.0,8412317100.0
2022-03-17,338191159230.0,65602475113.0,26901053918.0,,6188457108.0,,28682465257.0,21082828152.0,7091247533.0,,20589522112.0,8251573197.0
2022-03-18,354398513426.0,66706410877.0,27332133777.0,,6241170814.0,,28828260617.0,22973887764.0,7474233641.0,,20815872665.0,8336910358.0
2022-03-19,353695237644.0,67351496620.0,28920789513.0,,6299858861.0,,29644932455.0,24275796913.0,7420960068.0,,21386868932.0,8347249547.0
2022-03-20,344549978208.0,65888095868.0,28243144172.0,,6240537658.0,,28482113710.0,23027094120.0,7010940399.0,,20465261767.0,8072691852.0
2022-03-21,350542904411.0,66835559850.0,29084402573.0,,6286012995.0,,28560643290.0,23396430471.0,7166888354.0,,20667430869.0,8138833384.0
2022-03-22,361807664719.0,68341374850.0,31393018763.0,,6431673400.0,,29509121013.0,23008739109.0,7380699555.0,,21978000281.0,8201135250.0
2022-03-23,360161721429.0,68173482729.0,34267954221.0,,6479509774.0,,30031522811.0,22716221518.0,8094903734.0,,22920315273.0,8110567469.0
2022-03-24,372334260440.0,69505539684.0,36966127507.0,,6659193249.0,,32954609811.0,23357612719.0,8595165535.0,,23212125100.0,8489047256.0
2022-03-25,373126204961.0,69205841464.0,35284252814.0,,6561682235.0,,31961988775.0,22283813473.0,8119773246.0,,22632230943.0,8222904790.0
2022-03-26,376665081984.0,69743639620.0,36743217465.0,,6621246054.0,,33164874843.0,22991945338.0,8398472004.0,,22856245696.0,8344303697.0
2022-03-27,392227291280.0,71770858173.0,37381887123.0,,6996638064.0,,34116096527.0,23504556103.0,8577206566.0,,24025587481.0,8536921545.0
2022-03-28,404855368088.0,73009621015.0,38385325119.0,,7139384821.0,,35746294878.0,24693571134.0,8548183033.0,,24754419341.0,8896339262.0
2022-03-29,405798198472.0,72790261067.0,37821252129.0,,7002850902.0,,36146728110.0,24453148928.0,9298599017.0,,24301064181.0,8701154208.0
2022-03-30,407263034276.0,74395303839.0,38234069984.0,,7312074207.0,,39071756124.0,25788561709.0,9222302094.0,,24687305035.0,8812827007.0
2022-03-31,395145773113.0,72241063765.0,37124295694.0,,7602388821.0,,40429205058.0,25641148198.0,8864975746.0,,23634441811.0,8429572217.0
2022-04-01,414598394733.0,74767044556.0,37475067630.0,,7586464869.0,,44612335465.0,26145860662.0,9512474275.0,,24292799726.0,8612994261.0
2022-04-02,418641861355.0,74417891935.0,37521941822.0,,7512774260.0,,44587381593.0,26249438088.0,10025919115.0,,25609526068.0,9381200077.0
2022-04-03,424148795069.0,75653563840.0,38097660399.0,,7424085887.0,,44809009917.0,26309034743.0,10804556621.0,,25629465310.0,9448823904.0
2022-04-04,422361163168.0,75010531925.0,38567974864.0,,7184000792.0,,42726804586.0,25358318229.0,11385963720.0,,24783001267.0,9088481672.0
2022-04-05,415373138458.0,75694399748.0,38143256760.0,,7119641889.0,,42166633354.0,24752359873.0,10804172177.0,,24472309602.0,8673795176.0
2022-04-06,388150203856.0,71719587098.0,35075600081.0,,6533444088.0,,38266665409.0,22834338658.0,10688602807.0,,22254192740.0,8048178902.0
2022-04-07,387706219002.0,73307399993.0,34871971775.0,,6523850649.0,,38314566054.0,23342849494.0,10836244447.0,,22408170732.0,8030397450.0
2022-04-08,388192838774.0,71705419629.0,33500739908.0,,6427311215.0,,36685157581.0,22831428696.0,11637200985.0,,21744597755.0,7990934971.0
2022-04-09,390435147276.0,71089253405.0,33195045332.0,,6450488585.0,,36259030400.0,22405171770.0,11117700357.0,,21561282737.0,7912037358.0
2022-04-10,394323568777.0,71432543418.0,33947964786.0,,6454127706.0,,37118876926.0,22482432565.0,10962015903.0,,21907104268.0,7874570002.0
2022-04-11,358060206553.0,66109026197.0,29631170681.0,,5910406588.0,,32424316609.0,19612360306.0,10355579291.0,,18917955249.0,6920129002.0
2022-04-12,362389823445.0,69417266164.0,30378015504.0,,6073328274.0,,33673240564.0,20297388370.0,10676219057.0,,19367117500.0,7193430801.0
2022-04-13,374038170010.0,71054661470.0,31099389619.0,,6241881019.0,,34230197337.0,21382086122.0,11177829363.0,,20026693643.0,7273638910.0
2022-04-14,363745000913.0,69946784958.0,30109702668.0,,6117070181.0,,33068446242.0,20769529076.0,10926298479.0,,19700472762.0,7035959897.0
2022-04-15,365415771011.0,70117086170.0,30613266450.0,,6304499444.0,,33626102212.0,20674651827.0,10698281797.0,,20215806221.0,7061492913.0
2022-04-16,369844317415.0,70363079746.0,30535486546.0,,6319010435.0,,34220160090.0,20961956587.0,10771177919.0,,20539112530.0,7108690148.0
2022-04-17,367404468429.0,69601568896.0,30141542512.0,,6243616761.0,,34155835899.0,20694523937.0,10932057901.0,,20119460204.0,7020291896.0
2022-04-18,366763194539.0,70087403994.0,29939733382.0,,6244872811.0,,33928622314.0,20834392710.0,10970869713.0,,20118334863.0,6981409840.0
2022-04-19,373232553838.0,70766633912.0,30417165109.0,,6434850418.0,,35758283784.0,21347247354.0,11472368188.0,,20868508205.0,7174699582.0
2022-04-20,371559128292.0,70543291833.0,30204524532.0,,6358808712.0,,35708435691.0,21093169561.0,11299669806.0,,21108750580.0,7115736010.0
2022-04-21,361707266653.0,68303863169.0,29107336032.0,,7326395431.0,,33915888159.0,20216095870.0,10424917055.0,,20399064236.0,6840211181.0
2022-04-22,355538363790.0,68496160362.0,28983826019.0,,6858026379.0,,33527126092.0,19860263884.0,10399224826.0,,20243189271.0,6727111584.0
2022-04-23,357707183865.0,68314193120.0,28875714250.0,,6962681499.0,,34068164388.0,19810224097.0,10621953687.0,,21087336258.0,6820864485.0
2022-04-24,354496911592.0,67446420610.0,28473371175.0,,6722875191.0,,33329182274.0,19382295381.0,10313663652.0,,20274455487.0,6559662981.0
2022-04-25,363064803621.0,67800262024.0,28749387335.0,,6577591941.0,,33411188863.0,19375504871.0,9720623239.0,,19980957408.0,6450808551.0
2022-04-26,342426807055.0,65136375710.0,26906724673.0,,6374787884.0,,32485109145.0,18693393432.0,8958899220.0,,18721563032.0,6030929867.0
2022-04-27,348108287845.0,65738033144.0,27042725497.0,,6411906409.0,,32930525612.0,18750879183.0,8646323388.0,,18817937970.0,6337026791.0
2022-04-28,353595663805.0,68226844197.0,27152256906.0,,6454556890.0,,32734254381.0,18070127855.0,8464686406.0,,18832796144.0,6067731668.0
2022-04-29,339237182477.0,66124770397.0,25844748368.0,,6426959654.0,,31390505040.0,16985531566.0,7627148629.0,,17808864261.0,5708597694.0
2022-04-30,336631346919.0,65154384159.0,24818366668.0,,6504416377.0,,29662301448.0,15470102486.0,7212370519.0,,16943329107.0,5369246448.0
