date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-09-12,0.1021150777049231,,122343624.0615,1.139622771683475,14381595.8,,5.112081178494496,206753635554.62875,1714.99
2022-09-13,0.0488402716500988,,122351776.749,0.9095344972185776,14429529.833333332,3.9869753701581967,4.581858600181232,191441835888.1131,1588.69
2022-09-14,0.0365298266458362,,122364495.249,0.9315266253642664,14446021.624,3.9456798480691058,4.52045506351597,195222094397.4294,1621.38
2022-09-15,0.0431552398953157,,122376989.499,0.9218663411351627,14451539.65,4.0431497814881645,4.63892181829334,179049625665.1075,1485.04
2022-09-16,0.0508252251961002,,122391247.499,0.9074603569594908,14486937.916666666,4.0335454793862136,4.637073206417706,173454570675.95557,1439.43
2022-09-17,0.0412319988407239,,122405609.499,0.9274141638913916,14505646.013333334,4.02333799726351,4.614160452516999,175488296771.3344,1455.6
2022-09-18,0.0719358317495402,,122419761.499,0.8755229466041131,14528215.226666668,4.215569869689362,4.868695837376045,161510005097.1309,1333.03
2022-09-19,0.1076709833313821,,122433941.499,0.8225789213556052,14547678.636666669,4.410100632151193,5.131937604764952,166536476564.98285,1377.72
2022-09-20,0.1255769440545302,,122448489.499,0.796921296760847,14571854.3,4.45811575672268,5.207706174532676,159774521122.74872,1320.64
2022-09-21,0.1198628929067994,,122462315.499,0.804801946671679,14590028.3225,4.423224954977467,5.161293223574536,150963474043.72574,1238.97
2022-09-22,0.1124177377721459,,122476597.499,0.8162366578683169,14611452.688571429,4.418729669175869,5.147364360715318,157975893806.90817,1316.01
2022-09-23,0.10935186996143,,122490891.499,0.8215307384227404,14640633.65857143,4.406601657741716,5.129954302431385,160228193862.1351,1327.63
2022-09-24,0.1194323953573323,,122505233.499,0.8076971254837543,14684920.196666667,4.447591956454011,5.188466629697172,159787431489.40244,1322.86
2022-09-25,0.1279049947757985,,122519881.499,0.7963819074160199,14701655.46,4.48081979390027,5.236262106098566,155145585861.91608,1283.15
2022-09-26,0.1263466699368812,,122533993.499,0.795607074165477,14720147.188888889,4.40529045226441,5.148599217008527,159308102679.21814,1320.08
2022-09-27,0.1485590667065777,,122551157.499,0.7922891654994377,14751250.114999998,4.493604778468319,5.275278868079746,159311957748.9645,1324.8
2022-09-28,0.1417916908624731,,122562965.499,0.7922891654994377,14778711.6175,4.4871942540174015,5.259969830904896,161784972178.57578,1342.66
2022-09-29,0.1182532561435154,,122577295.499,0.7922891654994377,14797198.504285714,4.424536185159278,5.160875573799714,161136656380.22552,1335.78
2022-09-30,0.1293026544699309,,122597191.499,0.7933980099198771,14820111.08,4.496683859939399,5.255944222415137,160009707908.88174,1325.65
2022-10-01,0.1250391316913706,,122611383.499,0.8003338304565049,14848945.516666666,4.436475993825817,5.182482220229857,158614011611.65118,1314.31
2022-10-02,0.1269674067536862,,122622613.499,0.7978099336254293,14862161.77,4.4085822962621535,5.153074797880285,156971370442.2172,1297.94
2022-10-03,0.1330767146138115,,122638917.499,0.7854256863014166,14873410.245,4.367870698124121,5.114053936523774,159308853933.22702,1319.39
2022-10-04,0.1285105562773404,,122654493.499,0.788838343723757,14889836.88,4.283889440212163,5.013225811789428,164219534984.84113,1360.07
2022-10-05,0.1243686792920739,,122668727.499,0.7969966911503001,14898990.6,4.326816015267565,5.05709605502776,162771583801.7657,1348.41
2022-10-06,0.110309393053359,,122683005.499,0.8076219417583399,14912475.840000002,4.295116984536573,5.004441753266967,163456251384.53616,1353.16
2022-10-07,0.1165646929873343,,122697631.499,0.812798729660681,14925673.44,4.384131191920204,5.112971613017369,161157780083.3014,1334.0
