date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2024-03-28,19.843920091729007,1032657534.24646,173701061.996459,564628733.0870969,-11.56610839270643,5.982642391851151,2455466810.9071684,14.13
2024-03-29,45.99809657796154,1032876712.32865,173920240.07865,564567604.900016,-21.994370888292003,13.886733726757935,2671344860.45809,15.34
2024-03-30,45.94020173313622,1033095890.41084,174139418.160841,564309957.630482,-21.959081427243497,13.893073999473426,2514676023.4185257,14.47
2024-03-31,45.88245244214455,1033315068.49303,174358596.243032,563949424.598832,-21.922099650123293,13.901955845733896,2502091080.5022025,14.3
2024-04-01,45.82484815676884,1033534246.57522,174577774.325223,564506821.625775,-21.90067027641872,13.888228980866636,2308678038.7928653,13.22
2024-04-02,45.76738833154097,1033753424.65741,174796952.407414,564549113.2860155,-21.870598159471488,13.887188581993309,2119437033.3416984,12.1
2024-04-03,19.70804242969638,1033972602.7396,175016130.489605,578516512.8575424,-11.58242672739862,5.842946128473569,2097053211.0841448,12.0
2024-04-04,45.652899893301495,1034191780.8218,175235308.571796,564789196.1923577,-21.81323856759636,13.88128535895334,2154504445.85891,12.3
2024-04-05,45.59587020294765,1034410958.90399,175454486.653987,573559256.501397,-21.928395265481925,13.669032294627268,2084780251.6514547,11.89
2024-04-06,45.53898281802332,1034630136.98618,175673664.736178,573319367.5077405,-21.893949300142346,13.674751707902402,2122178042.449505,12.07
2024-04-07,19.611527526225515,1034849315.06837,175892842.818369,573750563.3475819,-11.47007357000841,5.891997320756581,2146468063.794562,12.22
2024-04-08,19.58704573724432,1035068493.15056,176112020.90056,573187478.0339566,-11.447128416660169,5.897763042011836,2202982440.348337,12.5
2024-04-09,3.254451619455877,1035287671.23275,176331198.982751,693606360.9735802,-2.366619468026732,0.8108116658255847,2032546797.737965,11.58
2024-04-10,19.535825576910188,1035506849.31494,176550377.064942,687138815.9663454,-12.227938133428108,4.919058778083076,2017251094.8125024,11.43
2024-04-11,45.25666194804446,1035726027.39713,176769555.147133,683403404.9057983,-23.25860111662845,11.471994350219372,1917609504.886577,10.87
2024-04-12,45.20061731632609,1035945205.47932,176988733.229324,695435629.8975464,-23.365677572609577,11.273509240754622,1562151227.05858,8.82
2024-04-13,45.14471132124991,1036164383.56151,177207911.311515,685377358.0564207,-23.222174007357577,11.438953895752428,1796118828.2111976,10.15
2024-04-14,45.08894344903677,1036383561.64371,177427089.393706,689325321.3543044,-23.23781737801204,11.37343973466244,1907001831.7892225,10.74
2024-04-15,45.03331318844309,1036602739.7259,177646267.475897,688234532.0551455,-23.195945017023345,11.391465604884546,1721866322.8647163,9.66
2024-04-16,44.977820030745264,1036821917.80809,177865445.558088,666742448.7982626,-22.913268159613096,11.758663355139342,2036253129.352923,11.35
